Ano;Mes;ID_Empresa;Tamano;Categoria;Sexo;Grupo;Division;  RO_t_1  ;  HO_t_1  ;  C_t_1  ;  HT_t_1  ;  RO  ;  HO  ;  C  ;  HT  
2021;9;1379;3;F;1;9;2;;;;;;;;
2021;9;1393;3;F;1;9;2;7472173;2985;8945933;2990;7615611;2863;9544882;2909
2021;9;1841;3;F;1;9;2;16989449;6475;19488152;6637;20240378;7101;23321840;7331
2021;9;1570;3;F;1;9;3;;;;;;;;
2021;9;285;3;F;1;9;3;1522642;387;1678368;387;1522642;387;1808423;411
2021;9;948;3;F;1;9;1;1853561;693;2068226;707;1174279;461;1271163;467
2021;9;953;3;F;1;9;1;;;;;;;;
2021;9;1069;3;F;1;9;1;3977584;1632;4721310;1637;5406775;2218;6430223;2223
2021;9;1840;3;F;1;9;1;15778499;5128;17507286;5289;10386297;3764;11093962;3769
2021;9;1845;3;F;1;9;1;430819;194;485661;194;429763;194;484605;194
2021;9;1097;3;F;1;9;1;13267773;4095;15177756;4238;11600903;3618;13278857;3703
2021;9;1098;3;F;1;9;1;1293250;471;1616943;473;1293250;471;1616943;472
2021;9;1653;3;F;1;9;3;854884;181;1032020;181;842527;179;1027522;179
2021;9;1099;3;F;1;9;3;268817;88;276801;88;290323;88;298946;88
2021;9;1654;3;F;1;9;2;143183;66;191748;66;150028;68;200957;68
2021;9;1100;3;F;1;9;1;213583206;70054;239914493;73316;172801954;59092;193864895;61527
2021;9;1119;3;F;1;9;3;;;;;;;;
2021;9;1132;3;F;1;9;2;13245426;3269;23208391;3269;12315698;3073;22921075;3145
2021;9;1143;3;F;1;9;1;230163;99;251358;99;;;;
2021;9;1842;3;F;1;9;3;830501;387;1029772;387;1047519;497;1274694;497
2021;9;1149;3;F;1;9;1;208935;88;228409;88;357279;155;381933;155
2021;9;1701;3;F;1;9;3;503356;172;650961;172;503356;172;658949;172
2021;9;1153;3;F;1;9;1;8987317;3251;10893623;3352;9233717;3470;11247367;3570
2021;9;1155;3;F;1;9;2;2069849;670;2280996;681;865082;374;1004114;376
2021;9;1158;3;F;1;9;1;863642;194;1028307;209;869037;194;1039627;209
2021;9;1159;3;F;1;9;1;3015801;1144;3433189;1163;3034639;1144;3470983;1162
2021;9;1164;3;F;1;9;1;26093082;9133;31483288;9286;29252454;10352;37000538;10623
2021;9;1165;3;F;1;9;1;;;;;;;;
2021;9;1185;3;F;1;9;1;24857036;9118;27528725;9243;27513726;9409;30706564;9602
2021;9;1210;3;F;1;9;3;;;;;;;;
2021;9;1824;3;F;1;9;2;3821093;1355;4266680;1423;5913710;2109;6448912;2150
2021;9;1231;3;F;1;9;1;231250;80;258949;80;231250;80;258949;80
2021;9;1853;3;F;1;9;2;701433;194;740292;194;663564;181;704481;181
2021;9;1826;3;F;1;9;2;4095623;1756;4462000;1767;3673236;1511;4214074;1524
2021;9;1281;3;F;1;9;3;2518281;964;4174230;964;2378604;905;3936623;905
2021;9;1314;3;F;1;9;1;5710356;1277;6371199;1363;5861625;1316;6494287;1395
2021;9;1323;3;F;1;9;2;104371;59;149336;64;109361;60;156508;66
2021;9;1326;3;F;1;9;1;17434494;5202;19165935;5282;14637248;4185;16042316;4274
2021;9;1327;3;F;1;9;1;159041655;54469;189385212;55950;175078405;59375;210176440;61268
2021;9;1329;3;F;1;9;1;85119359;28651;97237070;30002;87675699;28844;99842415;30046
2021;9;1349;3;F;1;9;3;11376541;4854;12774288;4854;11607910;4825;13090468;4825
2021;9;1354;3;F;1;9;1;4301447;1832;5402984;1875;5670784;2296;6822790;2314
2021;9;1868;3;F;1;9;1;4383046;1345;5103657;1378;3463678;1151;4243824;1241
2021;9;1380;3;F;1;9;1;38167791;11300;41826196;11582;48691488;14180;54084281;14677
2021;9;1381;3;F;1;9;1;24059800;8075;27706292;8292;25916861;8656;29358446;8778
2021;9;1389;3;F;1;9;3;679433;194;717073;194;1042830;265;1124616;267
2021;9;1409;3;F;1;9;1;15930825;5973;19740689;6121;19316849;7192;24252403;7300
2021;9;1410;3;F;1;9;1;14287818;4882;17529367;5093;15052821;5342;18359780;5570
2021;9;1411;3;F;1;9;2;224666;93;237718;93;70209;32;77156;32
2021;9;1896;3;F;1;9;2;748008;194;843935;194;889081;194;999810;194
2021;9;1422;3;F;1;9;1;64967865;24638;76610614;24756;73391782;27707;87806002;28417
2021;9;1425;3;F;1;9;1;8198449;3278;9099560;3329;8249661;3279;9199733;3326
2021;9;1426;3;F;1;9;1;;;;;;;;
2021;9;1454;3;F;1;9;1;8409844;2464;9193088;2464;;;;
2021;9;1695;3;F;1;9;2;287276;103;621569;141;301011;106;651420;145
2021;9;1520;3;F;1;9;3;7089950;1493;7964923;1493;7463599;1548;8700184;1548
2021;9;1538;3;F;1;9;1;80089445;26729;88960428;26848;73134337;24362;81878143;24439
2021;9;1579;3;F;1;9;1;;;;;;;;
2021;9;1580;3;F;1;9;2;1132867;387;1270997;387;929753;316;1029283;316
2021;9;1581;3;F;1;9;1;481664;194;634792;194;;;;
2021;9;1582;3;F;1;9;1;2667879;967;3014765;967;2831005;967;3240415;969
2021;9;1590;3;F;1;9;3;4330335;1548;4736351;1587;4840057;1548;5234876;1582
2021;9;1593;3;F;1;9;1;6296378;1644;8803879;2304;6335708;1645;8900797;2302
2021;9;1597;3;F;1;9;1;68171006;21458;78271842;21802;58279512;17846;67896376;18252
2021;9;1601;3;F;1;9;3;;;;;;;;
2021;9;1604;3;F;1;9;1;;;;;;;;
2021;9;1607;3;F;1;9;1;12937361;5044;16142381;5319;9857561;4083;11868211;4216
2021;9;1608;3;F;1;9;1;14498052;4528;17692533;4761;12441018;3953;14690008;4079
2021;9;1609;3;F;1;9;1;85158714;30051;107732167;31067;85824898;29889;107002255;30598
2021;9;1610;3;F;1;9;2;;;;;;;;
2021;9;1710;3;F;1;9;2;1873893;908;2394928;972;1963483;930;2509947;999
2021;9;1622;3;F;1;9;3;;;;;;;;
2021;9;1624;3;F;1;9;3;1224366;480;1345639;481;1206668;475;1339774;476
2021;9;1628;3;F;1;9;1;441825;149;472735;152;444585;149;477939;152
2021;9;1629;3;F;1;9;1;1842230;566;2112657;566;1797249;559;2070533;559
2021;9;1639;3;F;1;9;1;5552786;2522;6210494;2562;4364458;1837;4925102;1864
2021;9;9;3;F;1;9;1;8088474;2063;8964245;2072;10364446;2503;11707395;2537
2021;9;24;3;F;1;9;2;275000;70;323069;70;804088;205;1001516;227
2021;9;25;3;F;1;9;1;2301020;1351;2472590;1351;2301020;1351;2472590;1351
2021;9;60;3;F;1;9;3;;;;;;;;
2021;9;64;3;F;1;9;2;5620310;2910;7692670;2910;2625430;1358;3756760;1358
2021;9;76;3;F;1;9;2;328665;171;402701;171;344378;175;422041;176
2021;9;134;3;F;1;9;1;10661499;4005;11515828;4030;13634764;4887;14710392;4901
2021;9;1884;3;F;1;9;2;36723804;13797;40892405;13797;36897575;12842;40749568;12842
2021;9;185;3;F;1;9;1;12163072;4289;14357129;4429;15320437;5354;18176742;5565
2021;9;187;3;F;1;9;1;35729691;11720;45232398;12373;33899634;11017;43650627;11456
2021;9;198;3;F;1;9;2;;;;;;;;
2021;9;221;3;F;1;9;1;;;;;;;;
2021;9;224;3;F;1;9;1;13832664;4947;16164795;5082;12971327;4489;15074981;4599
2021;9;253;3;F;1;9;1;;;;;;;;
2021;9;256;3;F;1;9;1;;;;;;;;
2021;9;307;3;F;1;9;1;;;;;;;;
2021;9;332;3;F;1;9;3;1193033;627;1825861;627;1345192;660;1977899;660
2021;9;393;3;F;1;9;1;;;;;;;;
2021;9;401;3;F;1;9;3;;;;;;;;
2021;9;403;3;F;1;9;3;;;;;;;;
2021;9;405;3;F;1;9;1;;;;;3797980;1045;4779235;1045
2021;9;1786;3;F;1;9;1;8230808;3161;9633300;3166;7812752;3051;9175449;3057
2021;9;422;3;F;1;9;1;17701749;6011;21034181;6044;17136939;5657;20489021;5713
2021;9;423;3;F;1;9;1;13153731;3960;14181899;3982;12943058;3786;14055116;3795
2021;9;424;3;F;1;9;1;517852;191;555118;195;521087;191;561229;195
2021;9;425;3;F;1;9;3;4386458;1690;4818825;1690;4655000;1853;5467361;1853
2021;9;427;3;F;1;9;1;1997606;387;2135441;387;1997606;387;2135441;387
2021;9;446;3;F;1;9;3;;;;;;;;
2021;9;460;3;F;1;9;1;8987744;3535;9746495;3612;9880329;3954;10612064;3993
2021;9;462;3;F;1;9;1;12609385;3925;14945959;4035;12964851;4158;15312331;4247
2021;9;463;3;F;1;9;2;4915235;1496;6710112;1565;3033912;942;4278725;1013
2021;9;464;3;F;1;9;1;3560535;892;4130599;917;3360865;892;3918976;918
2021;9;466;3;F;1;9;1;536383;201;665250;203;539734;201;672573;203
2021;9;467;3;F;1;9;3;5815387;1518;6409271;1522;5731327;1502;6381338;1508
2021;9;468;3;F;1;9;1;69576278;25814;89384477;26570;65193949;23394;86882604;24313
2021;9;471;3;F;1;9;1;6404150;2006;7228595;2098;7398678;2264;8301897;2356
2021;9;473;3;F;1;9;1;;;;;;;;
2021;9;474;3;F;1;9;1;18990517;7727;22784677;7858;22593898;9487;27300199;9599
2021;9;475;3;F;1;9;2;;;;;;;;
2021;9;476;3;F;1;9;2;;;;;;;;
2021;9;478;3;F;1;9;2;2238084;875;2658421;898;4213425;1926;4774153;1926
2021;9;479;3;F;1;9;1;;;;;;;;
2021;9;481;3;F;1;9;3;;;;;;;;
2021;9;482;3;F;1;9;3;468498;172;484683;173;461726;170;482571;171
2021;9;1787;3;F;1;9;1;52016593;15158;62324541;15765;56526556;17157;67792299;17731
2021;9;544;3;F;1;9;1;10782990;3625;12778925;3747;8888919;3096;10398040;3117
2021;9;546;3;F;1;9;1;24187480;9411;26684234;9415;29036025;10885;32120489;10922
2021;9;549;3;F;1;9;1;32298;16;37481;16;32500;16;37894;16
2021;9;1808;3;F;1;9;3;;;;;;;;
2021;9;552;3;F;1;9;1;27477838;8987;32277087;9045;30038775;9500;35286360;9533
2021;9;561;3;F;1;9;3;1947625;612;2875351;612;2598610;582;3459899;582
2021;9;562;3;F;1;9;3;;;;;;;;
2021;9;567;3;F;1;9;1;3191403;900;3773433;931;2794488;771;3261215;796
2021;9;572;3;F;1;9;1;3446982;858;3748140;867;2961005;955;3262459;971
2021;9;573;3;F;1;9;2;37805761;17698;49383411;18604;38965878;18427;50822688;19345
2021;9;1848;3;F;1;9;1;;;;;;;;
2021;9;1851;3;F;1;9;1;52651222;16670;61885629;17394;48729793;15341;57035875;15788
2021;9;583;3;F;1;9;2;17494990;4573;25819599;4573;17494990;4573;25819599;4573
2021;9;586;3;F;1;9;2;;;;;;;;
2021;9;589;3;F;1;9;2;1141723;123;1212439;123;518220;60;578751;60
2021;9;592;3;F;1;9;2;3319685;1131;3816480;1131;3904992;1338;4422875;1338
2021;9;617;3;F;1;9;1;17432905;6231;19215123;6424;15761892;5637;17355002;5802
2021;9;634;3;F;1;9;1;6805498;2606;7743067;2606;8262746;2786;9552441;2786
2021;9;639;3;F;1;9;1;15898456;4928;17634628;4995;15944204;4702;17909669;4801
2021;9;641;3;F;1;9;2;;;;;;;;
2021;9;684;3;F;1;9;1;815714;316;909030;316;820809;316;919037;316
2021;9;1814;3;F;1;9;2;633405;194;677680;194;633403;194;679425;194
2021;9;693;3;F;1;9;3;13079944;4577;15357458;4624;9658432;4024;11533172;4065
2021;9;697;3;F;1;9;3;;;;;;;;
2021;9;708;3;F;1;9;3;;;;;;;;
2021;9;710;3;F;1;9;1;1133163;383;1385726;390;1086540;372;1337216;378
2021;9;723;3;F;1;9;1;14454347;5195;16844311;5410;14786928;5376;17189095;5594
2021;9;735;3;F;1;9;1;5678694;2471;7277770;2735;5714166;2472;7357888;2732
2021;9;1689;3;F;1;9;1;2217209;961;2578804;961;2279709;961;2634410;961
2021;9;1894;3;F;1;9;3;;;;;;;;
2021;9;1827;3;F;1;9;3;;;;;;;;
2021;9;1822;3;F;1;9;3;1420076;387;1542771;387;1849414;458;1965436;458
2021;9;1877;3;F;1;9;3;;;;;;;;
2021;9;469;3;F;1;9;1;3135901;1186;3587120;1196;2884901;1083;3181705;1092
2021;9;1583;3;F;1;9;3;;;;;;;;
2021;9;380;3;G;1;2;2;2834708;194;3045771;194;2834708;194;3045771;194
2021;9;380;3;G;1;3;2;16109328;4381;19693929;4517;17244312;4568;20998595;4689
2021;9;380;3;G;1;4;2;8893791;3038;11401575;3177;9446538;3096;11898885;3181
2021;9;380;3;G;1;9;2;112401732;44944;142187171;46396;78952710;31076;98476779;31936
2021;9;380;3;G;2;1;2;4162999;135;4448066;135;4162999;135;4448838;135
2021;9;380;3;G;2;2;2;9942016;387;10357253;387;9942016;387;10357253;387
2021;9;380;3;G;2;3;2;23749674;6515;29161238;6780;21607994;5702;26274010;5868
2021;9;380;3;G;2;4;2;13636778;3612;16467668;3713;10783086;2741;12949346;2793
2021;9;380;3;G;2;8;2;27410408;9720;35251627;10108;26640109;9165;34566797;9470
2021;9;380;3;G;2;9;2;69173683;27329;86909247;28117;53180825;20711;66389214;21195
2021;9;1089;3;G;1;2;2;5580811;684;7175230;684;5940207;774;6961707;779
2021;9;1089;3;G;1;3;2;5033480;968;6202769;968;5033480;968;6201196;968
2021;9;1089;3;G;1;4;2;1608399;387;1774447;387;1608399;387;1774447;387
2021;9;1089;3;G;1;9;2;4960378;1929;5816613;1941;5398853;2122;6198711;2134
2021;9;1089;3;G;2;1;2;2795934;194;4001021;200;2795934;194;3877437;194
2021;9;1089;3;G;2;2;2;5275951;774;6256898;774;5275951;774;6255998;774
2021;9;1089;3;G;2;3;2;6195146;1322;7690734;1322;6461088;1355;8197668;1387
2021;9;1089;3;G;2;4;2;;;;;;;;
2021;9;1089;3;G;2;8;2;1621844;387;1749522;394;1356221;316;1441460;318
2021;9;1089;3;G;2;9;2;4635408;1516;5298121;1543;4527781;1548;5190578;1573
2021;9;1134;3;G;1;2;3;15589527;1096;16550698;1096;15589527;1096;16559225;1096
2021;9;1134;3;G;1;3;3;37004541;5036;40376906;5036;37659275;5128;41233492;5128
2021;9;1134;3;G;1;4;3;863336;183;984135;183;863336;183;993005;183
2021;9;1134;3;G;1;9;3;9747744;2814;11748346;3070;8892545;2601;10680370;2803
2021;9;1134;3;G;2;1;3;20027641;731;20713211;731;19848622;731;20534182;731
2021;9;1134;3;G;2;2;3;12907735;1096;14126892;1154;13377105;1096;14613886;1156
2021;9;1134;3;G;2;3;3;19137745;3107;21170492;3135;19105703;3107;21046209;3107
2021;9;1134;3;G;2;4;3;729899;183;817217;183;692399;183;782645;183
2021;9;1134;3;G;2;8;3;2350156;548;2624432;558;2423084;530;2701099;538
2021;9;1134;3;G;2;9;3;17351764;5084;20951938;5531;17179700;5096;21032471;5593
2021;9;1163;3;G;1;2;2;118796090;8536;132660406;8641;114730595;8536;129874587;8677
2021;9;1163;3;G;1;3;2;21840858;3686;27586940;3850;24263325;4074;30988440;4244
2021;9;1163;3;G;1;4;2;4767445;1164;6349001;1199;4737196;1164;6510515;1208
2021;9;1163;3;G;1;9;2;;;;;;;;
2021;9;1163;3;G;2;1;2;107072533;4268;113576997;4268;106858507;4268;113644438;4268
2021;9;1163;3;G;2;2;2;135749567;9506;151271795;9602;132407780;9506;148280258;9575
2021;9;1163;3;G;2;3;2;15738556;2328;19608841;2440;16688411;2328;20835384;2458
2021;9;1163;3;G;2;4;2;5957895;1552;8706582;1701;5909838;1552;8942479;1736
2021;9;1163;3;G;2;8;2;;;;;;;;
2021;9;1163;3;G;2;9;2;;;;;;;;
2021;9;1334;3;G;1;2;3;12006191;1161;13648283;1167;12080234;1161;13807150;1161
2021;9;1334;3;G;1;3;3;1622275;387;2108417;400;1659275;387;2263430;414
2021;9;1334;3;G;1;4;3;24292438;5031;31416036;5051;25506873;5225;33207547;5243
2021;9;1334;3;G;1;9;3;;;;;;;;
2021;9;1334;3;G;2;1;3;;;;;;;;
2021;9;1334;3;G;2;2;3;15827552;1548;17956642;1548;15817963;1548;18106396;1548
2021;9;1334;3;G;2;3;3;;;;;;;;
2021;9;1334;3;G;2;4;3;92025538;16564;113652776;16652;91921895;16441;115168777;16574
2021;9;1334;3;G;2;8;3;21365294;4838;29454931;5169;21305418;4754;30337880;5183
2021;9;1334;3;G;2;9;3;;;;;;;;
2021;9;1379;3;F;1;3;2;;;;;;;;
2021;9;1379;3;F;1;7;2;;;;;;;;
2021;9;1379;3;F;2;1;2;4837146;194;5052088;194;4837146;194;5050651;194
2021;9;1379;3;F;2;2;2;34509884;3222;39678309;3274;32385004;3231;39184589;3486
2021;9;1379;3;F;2;7;2;;;;;;;;
2021;9;1379;3;F;2;9;2;;;;;;;;
2021;9;1393;3;F;1;3;2;23788046;3963;27215272;4060;24637546;4144;29220313;4323
2021;9;1393;3;F;1;7;2;;;;;284220;71;340530;71
2021;9;1393;3;F;2;1;2;166811869;4053;170097285;4053;166811768;4053;170295060;4053
2021;9;1393;3;F;2;2;2;549637322;40734;595865424;40941;525994330;40107;584157067;40766
2021;9;1393;3;F;2;7;2;750527730;149834;901845395;154753;760902550;149961;971611618;159228
2021;9;1393;3;F;2;9;2;95065972;23324;114830873;24312;103575750;25137;128357165;26709
2021;9;1751;3;G;1;2;2;58267110;3096;63564766;3096;58688017;3096;63625317;3096
2021;9;1751;3;G;1;3;2;160734390;15566;180844943;15566;212867555;13582;232749064;13582
2021;9;1751;3;G;1;4;2;26590793;3268;32130351;3268;28536120;3440;34438431;3440
2021;9;1751;3;G;1;9;2;;;;;;;;
2021;9;1751;3;G;2;1;2;31370626;688;32590816;688;31370626;688;32596250;688
2021;9;1751;3;G;2;2;2;18815794;1204;21137420;1204;18900627;1204;21238297;1204
2021;9;1751;3;G;2;3;2;14979129;1548;17390874;1548;14979129;1548;17423239;1548
2021;9;1751;3;G;2;4;2;20620278;2752;25459017;2752;20492135;2752;25421865;2752
2021;9;1751;3;G;2;8;2;2351817;344;2984239;344;2351817;344;2990303;344
2021;9;1751;3;G;2;9;2;;;;;;;;
2021;9;1398;3;G;1;2;2;8720946;1116;10156216;1116;8773442;1167;10030719;1167
2021;9;1398;3;G;1;3;2;;;;;;;;
2021;9;1398;3;G;1;4;2;331877;65;450286;65;935288;194;1080432;194
2021;9;1398;3;G;1;9;2;;;;;;;;
2021;9;1398;3;G;2;1;2;;;;;;;;
2021;9;1398;3;G;2;2;2;57577540;5534;63644441;5534;61355567;5747;66994134;5747
2021;9;1398;3;G;2;3;2;3057259;387;3470456;387;3057259;387;3421360;387
2021;9;1398;3;G;2;4;2;;;;;;;;
2021;9;1398;3;G;2;8;2;106784474;30831;134138642;31336;106067720;30560;130100440;30990
2021;9;1398;3;G;2;9;2;;;;;;;;
2021;9;1471;3;G;1;2;2;225946148;16129;239332614;16316;226000723;16255;239873171;16535
2021;9;1471;3;G;1;3;2;42652650;5064;46914204;5387;38053334;4915;41765436;5166
2021;9;1471;3;G;1;4;2;55842762;7704;61883611;8787;55547357;7629;60729267;8516
2021;9;1471;3;G;1;9;2;;;;;;;;
2021;9;1471;3;G;2;1;2;138109249;1600;153812347;1600;138109249;1600;153811462;1600
2021;9;1471;3;G;2;2;2;702685867;38527;739878825;39154;704309581;38031;740970305;38478
2021;9;1471;3;G;2;3;2;115276073;13402;130853117;14225;113800145;13023;128393132;13750
2021;9;1471;3;G;2;4;2;66272476;10799;81385601;14441;68074506;10997;79910966;13713
2021;9;1471;3;G;2;8;2;42950668;7337;54518020;9983;41889843;7116;51140581;9554
2021;9;1471;3;G;2;9;2;;;;;;;;
2021;9;1841;3;F;1;3;2;53914052;5992;59288426;6032;52565916;5830;58172586;5870
2021;9;1841;3;F;1;7;2;;;;;;;;
2021;9;1841;3;F;2;1;2;160508236;4644;168959256;4644;160508236;4644;168994002;4644
2021;9;1841;3;F;2;2;2;401372630;37809;438275334;37849;396413548;37461;435277126;37501
2021;9;1841;3;F;2;7;2;;;;;;;;
2021;9;1841;3;F;2;9;2;394482418;108437;463244422;117662;391127585;110140;461238244;118830
2021;9;1854;3;G;1;2;2;49316354;5686;55093311;5716;48161318;5487;55141542;5487
2021;9;1854;3;G;1;3;2;24229537;4635;28624452;4765;19572990;3163;23535330;3224
2021;9;1854;3;G;1;4;2;57199756;12461;69341478;12835;52548175;10874;64797534;11201
2021;9;1854;3;G;1;9;2;133880066;50341;188299250;51700;62640579;24312;91333551;25404
2021;9;1854;3;G;2;1;2;100800180;2709;106889799;2709;96559021;2709;101364147;2709
2021;9;1854;3;G;2;2;2;243116183;10858;258297452;10929;238567524;10606;253289574;10660
2021;9;1854;3;G;2;3;2;81911862;14164;95641799;14379;75709997;12628;87779748;12752
2021;9;1854;3;G;2;4;2;82683882;14795;97411559;15369;81773814;14194;95637759;14699
2021;9;1854;3;G;2;8;2;62743503;17780;81877020;18637;54212925;15334;71128237;16051
2021;9;1854;3;G;2;9;2;123579848;42011;162666795;43167;83258679;28928;113112430;29828
2021;9;1554;3;G;1;2;2;19119618;1742;20839964;1742;20423958;1742;22187627;1742
2021;9;1554;3;G;1;3;2;7752810;1161;8833186;1161;7423523;1161;8512578;1161
2021;9;1554;3;G;1;4;2;37283748;8404;44090844;8547;38378990;8720;45800909;8924
2021;9;1554;3;G;1;9;2;6319440;2354;7242233;2388;6369619;2296;7210607;2302
2021;9;1554;3;G;2;1;2;60797568;1864;63411624;1864;58852149;1812;61412923;1812
2021;9;1554;3;G;2;2;2;75879417;4612;81479539;4612;81493430;4644;87325047;4656
2021;9;1554;3;G;2;3;2;7365071;774;8140366;774;8503669;774;9338336;774
2021;9;1554;3;G;2;4;2;45480976;10352;53702200;10531;45176665;10546;53808983;10734
2021;9;1554;3;G;2;8;2;;;;;;;;
2021;9;1554;3;G;2;9;2;29312968;9772;33264041;9961;30479389;9927;34699235;10116
2021;9;1862;3;G;1;2;2;43101110;4779;46061435;4798;40107119;4429;42694721;4429
2021;9;1862;3;G;1;3;2;70771876;16393;80228519;17179;54088794;11663;60540491;12135
2021;9;1862;3;G;1;4;2;84362827;23675;96431116;24977;56523262;16050;62512141;16477
2021;9;1862;3;G;1;9;2;214244566;88383;240191008;91633;146692120;61020;161873683;62561
2021;9;1862;3;G;2;1;2;231571893;7003;238015078;7003;215548318;6369;221555122;6369
2021;9;1862;3;G;2;2;2;113202728;8102;119536140;8102;100651688;7320;106039689;7320
2021;9;1862;3;G;2;3;2;131487102;28671;155568912;31139;114143829;24610;131987545;26116
2021;9;1862;3;G;2;4;2;63812253;14642;74108466;15796;47712663;11340;54684928;12070
2021;9;1862;3;G;2;8;2;127202099;40800;153852532;44335;101141090;32024;121635785;34618
2021;9;1862;3;G;2;9;2;137927235;55859;156892072;58261;101434792;42160;115626605;44123
2021;9;1570;3;F;1;3;3;7331421;2056;8619436;2079;7427018;2134;8717547;2138
2021;9;1570;3;F;1;7;3;1133663;388;1326534;388;1128426;388;1334360;388
2021;9;1570;3;F;2;1;3;6085406;388;6297858;388;6110422;388;6323978;388
2021;9;1570;3;F;2;2;3;14975977;1740;17213289;1811;13963726;1791;15593693;1791
2021;9;1570;3;F;2;7;3;128249208;29882;144148675;31329;126417634;31195;140581397;31987
2021;9;1570;3;F;2;9;3;;;;;;;;
2021;9;1585;3;G;1;2;2;227331088;15415;254349819;15415;226888322;15829;253548631;15829
2021;9;1585;3;G;1;3;2;6800369;1164;8633531;1249;7099588;1164;8412151;1186
2021;9;1585;3;G;1;4;2;7493125;2127;8678639;2127;7516875;2134;8701206;2134
2021;9;1585;3;G;1;9;2;;;;;;;;
2021;9;1585;3;G;2;1;2;110566699;2425;119871950;2425;114919798;2522;124669272;2522
2021;9;1585;3;G;2;2;2;211117416;14653;236246803;14653;212402034;14717;237525584;14717
2021;9;1585;3;G;2;3;2;60247783;9564;74857146;10024;63408162;9551;77118652;9888
2021;9;1585;3;G;2;4;2;4018204;1098;4666552;1098;4296404;1235;5012093;1235
2021;9;1585;3;G;2;8;2;;;;;;;;
2021;9;1585;3;G;2;9;2;;;;;;;;
2021;9;1592;3;G;1;2;2;49835399;2845;54484027;2845;59571009;3230;64897411;3230
2021;9;1592;3;G;1;3;2;77251016;7910;87928171;7992;79217458;8087;90127836;8144
2021;9;1592;3;G;1;4;2;29131804;5055;35375128;5055;29377703;5100;35442214;5100
2021;9;1592;3;G;1;9;2;510000;170;681161;170;510000;170;688493;170
2021;9;1592;3;G;2;1;2;97172647;1870;106321978;1870;79592236;1660;88238571;1660
2021;9;1592;3;G;2;2;2;108127112;4975;116130327;4975;112083824;4930;119731945;4930
2021;9;1592;3;G;2;3;2;312423047;32405;353661699;32802;318888353;33109;362887199;33570
2021;9;1592;3;G;2;4;2;15637642;2006;18492904;2006;15456452;1972;17832529;1972
2021;9;1592;3;G;2;8;2;;;;;;;;
2021;9;1592;3;G;2;9;2;1334420;340;1660928;340;1334420;340;1668620;340
2021;9;164;3;G;1;2;2;5927905;776;7027311;776;5927905;776;6907529;776
2021;9;164;3;G;1;3;2;4305319;1041;4981084;1098;4923813;1158;5589934;1191
2021;9;164;3;G;1;4;2;10334693;2506;11702098;2551;10681481;2519;12110127;2584
2021;9;164;3;G;1;9;2;180593354;61906;215674858;67406;196332837;61596;239247649;68378
2021;9;164;3;G;2;1;2;;;;;;;;
2021;9;164;3;G;2;2;2;16780991;2793;19240629;2802;17586892;2910;20238831;2939
2021;9;164;3;G;2;3;2;30730288;5806;35294573;5927;34306354;5715;39779360;5971
2021;9;164;3;G;2;4;2;9835975;1938;11456961;1973;9686772;1938;11240841;1969
2021;9;164;3;G;2;8;2;17428810;3695;20509865;4045;17102267;3631;20409648;3964
2021;9;164;3;G;2;9;2;260188989;74103;303893068;78730;241842623;67165;289882667;72471
2021;9;166;3;G;1;2;2;14425066;968;14993808;968;14344040;968;14919406;968
2021;9;166;3;G;1;3;2;16007962;2322;17154300;2322;14993104;2322;15940599;2322
2021;9;166;3;G;1;4;2;7381684;1742;8832030;1918;7243864;1935;8626621;2090
2021;9;166;3;G;1;9;2;;;;;;;;
2021;9;166;3;G;2;1;2;;;;;;;;
2021;9;166;3;G;2;2;2;82508931;8514;91626177;9125;79935389;8321;88090533;8810
2021;9;166;3;G;2;3;2;31363906;4451;35587376;4702;29315023;4451;32404120;4617
2021;9;166;3;G;2;4;2;16702923;3638;19822807;4045;17719358;3870;21411075;4380
2021;9;166;3;G;2;8;2;;;;;;;;
2021;9;166;3;G;2;9;2;805325;236;868733;252;698932;194;751173;206
2021;9;181;3;G;1;2;3;586686;148;687703;148;535670;135;631172;135
2021;9;181;3;G;1;3;3;13761339;2469;15956590;2506;12315121;2560;14226754;2575
2021;9;181;3;G;1;4;3;17462192;6786;22006846;6908;17889026;7304;22460063;7383
2021;9;181;3;G;1;9;3;7274366;3044;9085989;3047;7162270;3024;8835827;3034
2021;9;181;3;G;2;1;3;40686590;1164;41981636;1164;39331001;1215;40692866;1215
2021;9;181;3;G;2;2;3;3285767;685;3824884;685;2781414;582;3261257;582
2021;9;181;3;G;2;3;3;14251696;3367;16680374;3381;14979935;3318;17262881;3330
2021;9;181;3;G;2;4;3;3727192;1287;4785361;1356;3852636;1358;4920771;1420
2021;9;181;3;G;2;8;3;3569310;1164;4259655;1166;3528119;1164;4193467;1171
2021;9;181;3;G;2;9;3;20857574;8000;25494063;8049;21851598;8415;27288373;8584
2021;9;182;3;G;1;2;2;104393916;16741;118728813;17034;112788363;17327;128583090;17627
2021;9;182;3;G;1;3;2;47727359;4268;52856187;4326;47705568;4268;52947913;4376
2021;9;182;3;G;1;4;2;46116997;16748;57112405;17204;50510385;16364;61816402;16733
2021;9;182;3;G;1;9;2;1221156;530;1484335;530;1280292;513;1562201;513
2021;9;182;3;G;2;1;2;209942927;7747;224560608;7747;228092271;7831;242911879;7831
