Ano;Mes;ID_Empresa;Tamano;Categoria;Sexo;Grupo;Division;  RO_t_1  ;  HO_t_1  ;  C_t_1  ;  HT_t_1  ;  RO  ;  HO  ;  C  ;  HT  
2021;8;984;2;G;1;3;1;;;;;;;;
2021;8;984;2;G;1;9;1;;;;;;;;
2021;8;984;2;G;2;1;1;77751733;560;77866088;560;71938948;546;72147068;546
2021;8;984;2;G;2;2;1;183390146;10406;191665077;10473;189028424;10406;196839536;10473
2021;8;984;2;G;2;3;1;;;;;;;;
2021;8;984;2;G;2;8;1;;;;;;;;
2021;8;984;2;G;2;9;1;;;;;;;;
2021;8;984;2;G;1;1;1;6939274;183;7106113;183;6936995;183;7114188;183
2021;8;984;2;G;1;2;1;81519329;4325;83894662;4326;75377580;4329;77642973;4329
2021;8;984;2;G;1;4;1;;;;;;;;
2021;8;984;2;G;1;5;1;;;;;;;;
2021;8;984;2;G;1;6;1;;;;;;;;
2021;8;984;2;G;1;7;1;;;;;;;;
2021;8;984;2;G;1;8;1;;;;;;;;
2021;8;984;2;G;2;4;1;;;;;;;;
2021;8;984;2;G;2;5;1;;;;;;;;
2021;8;984;2;G;2;6;1;;;;;;;;
2021;8;984;2;G;2;7;1;1294973;363;1334394;363;1283809;347;1304864;348
2021;8;952;3;B;1;1;1;380233601;9344;390948408;9344;383697306;9344;394669631;9344
2021;8;952;3;B;1;2;1;1226660122;58684;1285129404;58684;1275867007;59570;1338358160;59570
2021;8;952;3;B;1;3;1;14225166;1264;15339031;1264;14881384;1264;15906590;1264
2021;8;952;3;B;1;4;1;11486346;729;12204410;729;15693306;909;16659596;909
2021;8;952;3;B;1;5;1;;;;;;;;
2021;8;952;3;B;1;6;1;;;;;;;;
2021;8;952;3;B;1;7;1;261321472;29799;295365863;29799;322284378;29799;351115678;29799
2021;8;952;3;B;1;8;1;436277653;53277;486081274;53277;513383809;53096;555467852;53096
2021;8;952;3;B;1;9;1;;;;;;;;
2021;8;952;3;B;2;1;1;1080248901;21123;1100569168;21123;1114453579;21475;1135607261;21475
2021;8;952;3;B;2;2;1;2810882351;110426;2913106442;110426;2803070773;109893;2905367752;109893
2021;8;952;3;B;2;3;1;322893137;24200;343149205;24200;378248571;24381;397001471;24381
2021;8;952;3;B;2;4;1;4150475;181;4336170;181;4150476;181;4337278;181
2021;8;952;3;B;2;5;1;;;;;;;;
2021;8;952;3;B;2;6;1;;;;;;;;
2021;8;952;3;B;2;7;1;1604056223;135992;1734752957;135992;1886952372;135992;2002618531;135992
2021;8;952;3;B;2;8;1;2706742566;224486;2905183448;224486;3162501950;224666;3336103571;224666
2021;8;952;3;B;2;9;1;2281525;181;2481881;181;2705892;181;2892694;181
2021;8;995;3;M;1;6;3;;;;;;;;
2021;8;995;3;M;2;6;3;;;;;;;;
2021;8;995;3;M;1;1;3;14843234;964;18114588;964;15786828;964;19428067;964
2021;8;995;3;M;1;2;3;214881980;32338;249044911;32444;222432131;32713;261738581;32799
2021;8;995;3;M;1;3;3;38143583;7236;45227859;7388;38852904;7186;47227860;7400
2021;8;995;3;M;1;4;3;42856995;9221;48746692;9227;46788565;9377;54233428;9412
2021;8;995;3;M;1;5;3;;;;;;;;
2021;8;995;3;M;1;7;3;44838460;7967;50568491;7981;32239090;7683;38766143;7701
2021;8;995;3;M;1;8;3;8790549;2129;9940437;2129;7099221;2129;8296809;2129
2021;8;995;3;M;1;9;3;4379969;1122;4946383;1122;3736713;1122;4262630;1122
2021;8;995;3;M;2;1;3;47451104;2509;57988272;2509;50826485;2703;63000230;2703
2021;8;995;3;M;2;2;3;594522894;78082;706948314;79100;606304064;78026;734804921;79079
2021;8;995;3;M;2;3;3;91634609;16836;109285427;17353;96489239;18752;118166609;19372
2021;8;995;3;M;2;4;3;41201991;7801;47679940;7987;41278197;7534;49020384;7798
2021;8;995;3;M;2;5;3;;;;;;;;
2021;8;995;3;M;2;7;3;274407173;56400;321759215;56783;258472422;56428;310480904;56741
2021;8;995;3;M;2;8;3;45291737;9088;54132032;9134;44401778;9157;54417995;9207
2021;8;995;3;M;2;9;3;11397937;1916;13391271;1935;11397937;1916;13391271;1935
2021;8;997;1;G;1;1;3;;;;;;;;
2021;8;997;1;G;1;2;3;;;;;;;;
2021;8;997;1;G;1;3;3;;;;;;;;
2021;8;997;1;G;1;4;3;638500;194;815825;194;638500;194;815825;194
2021;8;997;1;G;1;5;3;;;;;;;;
2021;8;997;1;G;1;6;3;930750;388;1038005;388;930750;388;1038005;388
2021;8;997;1;G;1;7;3;1126782;311;1308108;311;849616;239;1002412;239
2021;8;997;1;G;1;8;3;;;;;;;;
2021;8;997;1;G;1;9;3;;;;;;;;
2021;8;997;1;G;2;1;3;;;;;;;;
2021;8;997;1;G;2;2;3;;;;;;;;
2021;8;997;1;G;2;3;3;;;;;;;;
2021;8;997;1;G;2;4;3;942500;388;1122021;388;942500;388;1122021;388
2021;8;997;1;G;2;5;3;;;;;;;;
2021;8;997;1;G;2;6;3;5398026;722;5656448;722;4730252;722;5011008;722
2021;8;997;1;G;2;7;3;121059;50;146342;58;122464;50;147378;59
2021;8;997;1;G;2;8;3;;;;;;;;
2021;8;997;1;G;2;9;3;;;;;;;;
2021;8;1762;3;P;1;1;1;139495630;6993;143565295;6993;139539678;6993;143607708;6993
2021;8;1762;3;P;1;2;1;1277818573;111959;1322967019;111959;1276195592;111297;1322502417;111310
2021;8;1762;3;P;1;3;1;72637094;19517;77005216;19517;72769568;19328;77146606;19328
2021;8;1762;3;P;1;4;1;257084147;64309;274853747;64309;255017765;63742;272757036;63758
2021;8;1762;3;P;1;5;1;;;;;;;;
2021;8;1762;3;P;1;6;1;;;;;;;;
2021;8;1762;3;P;1;7;1;;;;;;;;
2021;8;1762;3;P;1;8;1;;;;;;;;
2021;8;1762;3;P;1;9;1;79554606;28728;84339319;28815;78554599;28350;83908103;28577
2021;8;1762;3;P;2;1;1;147065434;6048;152815825;6048;146061260;6054;151721904;6054
2021;8;1762;3;P;2;2;1;2021746156;141113;2084014579;141113;2013437285;140403;2071316080;140429
2021;8;1762;3;P;2;3;1;116925385;29582;125969148;29779;112621089;28306;120958769;28436
2021;8;1762;3;P;2;4;1;106118371;24287;113809346;24389;100017908;22964;106824419;22975
2021;8;1762;3;P;2;5;1;;;;;;;;
2021;8;1762;3;P;2;6;1;;;;;;;;
2021;8;1762;3;P;2;7;1;;;;;;;;
2021;8;1762;3;P;2;8;1;;;;;;;;
2021;8;1762;3;P;2;9;1;129614830;41770;140189890;42341;127020729;41014;137793168;41689
2021;8;1118;3;P;1;1;1;621347801;36108;654975436;36108;616335128;36117;649965505;36117
2021;8;1118;3;P;1;2;1;4953368119;632192;5431693923;637879;5162691836;603233;5614332474;606725
2021;8;1118;3;P;1;3;1;1010636777;196086;1199573969;201368;998594520;190124;1172642704;193153
2021;8;1118;3;P;1;4;1;1064446437;218561;1231346078;219405;1065870040;218575;1237750187;219093
2021;8;1118;3;P;1;5;1;36151653;12835;45169339;12875;37579663;13402;46954645;13456
2021;8;1118;3;P;1;6;1;;;;;;;;
2021;8;1118;3;P;1;7;1;130938431;28465;152736427;28478;67825935;27777;84299322;27819
2021;8;1118;3;P;1;8;1;;;;;;;;
2021;8;1118;3;P;1;9;1;60032153;17930;75639481;18845;61380416;17555;75058964;18037
2021;8;1118;3;P;2;1;1;656017718;27409;680842178;27409;625546002;28174;650974745;28174
2021;8;1118;3;P;2;2;1;5629545264;611139;5922917662;612638;5721078071;564214;6015233980;565277
2021;8;1118;3;P;2;3;1;515988589;93864;597333917;95028;517150491;93048;596595918;93986
2021;8;1118;3;P;2;4;1;293760462;66980;344406961;67412;274299924;66526;325068128;66952
2021;8;1118;3;P;2;5;1;14073086;3231;16750545;3353;14961352;3291;17675564;3358
2021;8;1118;3;P;2;6;1;;;;;;;;
2021;8;1118;3;P;2;7;1;109174952;22709;128008802;22809;52927651;15320;65294765;15420
2021;8;1118;3;P;2;8;1;28599558;6809;33878304;6809;29426222;6996;35168161;7020
2021;8;1118;3;P;2;9;1;44141385;12478;54504149;12946;42970858;12497;51883211;12717
2021;8;1310;1;N;1;1;6;;;;;;;;
2021;8;1310;1;N;1;2;6;1193396;194;1285000;194;1193396;194;1296934;194
2021;8;1310;1;N;1;3;6;;;;;;;;
2021;8;1310;1;N;1;4;6;2078058;388;2272741;388;2078058;388;2293522;388
2021;8;1310;1;N;1;5;6;;;;;;;;
2021;8;1310;1;N;1;6;6;;;;;;;;
2021;8;1310;1;N;1;7;6;4497930;1707;4791694;1712;4360619;1552;4665862;1552
2021;8;1310;1;N;1;8;6;;;;;;;;
2021;8;1310;1;N;1;9;6;;;;;;;;
2021;8;1310;1;N;2;1;6;2194242;194;2583233;194;2194242;194;2610534;194
2021;8;1310;1;N;2;2;6;;;;;;;;
2021;8;1310;1;N;2;3;6;;;;;;;;
2021;8;1310;1;N;2;4;6;3749292;582;4327512;582;2465896;388;2993104;388
2021;8;1310;1;N;2;5;6;;;;;;;;
2021;8;1310;1;N;2;6;6;;;;;;;;
2021;8;1310;1;N;2;7;6;6904315;2024;7620752;2054;6921281;2011;7615771;2011
2021;8;1310;1;N;2;8;6;;;;;;;;
2021;8;1310;1;N;2;9;6;;;;;;;;
2021;8;1544;3;C;1;1;10;40020965;1358;42090665;1358;40020965;1358;42101332;1358
2021;8;1544;3;C;1;2;10;142550356;11756;156264884;11773;144163531;11297;158111110;11324
2021;8;1544;3;C;1;3;10;27923917;2302;31060866;2344;32390173;2522;35692644;2552
2021;8;1544;3;C;1;4;10;3703957;582;4041596;582;3703957;582;4046750;582
2021;8;1544;3;C;1;9;10;;;;;;;;
2021;8;1544;3;C;2;1;10;137502432;3880;143075171;3880;133704005;3660;139053925;3660
2021;8;1544;3;C;2;2;10;197569193;12661;214353504;12669;191990197;12228;208300788;12244
2021;8;1544;3;C;2;3;10;35512073;2910;38636775;2922;35213313;2819;38335105;2831
2021;8;1544;3;C;2;4;10;7470047;562;8205470;562;5863893;388;6586087;388
2021;8;1544;3;C;2;5;10;;;;;;;;
2021;8;1544;3;C;2;7;10;26210137;3666;31125190;3810;26497117;3646;32582591;3861
2021;8;1544;3;C;2;8;10;16908093;3104;19678252;3197;17854092;3078;20565779;3148
2021;8;1544;3;C;2;9;10;19888005;4169;23090942;4265;19801117;4045;23393469;4188
2021;8;1544;3;C;1;5;10;;;;;;;;
2021;8;1544;3;C;1;6;10;;;;;;;;
2021;8;1544;3;C;1;7;10;;;;;;;;
2021;8;1544;3;C;1;8;10;;;;;;;;
2021;8;1544;3;C;2;6;10;;;;;;;;
2021;8;14;3;C;1;1;7;7387500;387;7857575;387;7387500;387;7959818;387
2021;8;14;3;C;1;2;7;5235710;581;6016100;605;5235710;581;6242186;618
2021;8;14;3;C;1;3;7;8163769;1701;10139921;1746;7949185;1593;10095480;1659
2021;8;14;3;C;1;4;7;;;;;;;;
2021;8;14;3;C;1;9;7;;;;;;;;
2021;8;14;3;C;2;1;7;27106236;774;28422242;774;27106236;774;28797392;774
2021;8;14;3;C;2;2;7;35701265;2709;40467723;2854;36013266;2709;41083574;2835
2021;8;14;3;C;2;3;7;33576385;4752;43638751;5256;32402349;4608;42794087;5111
2021;8;14;3;C;2;4;7;;;;;;;;
2021;8;14;3;C;2;5;7;;;;;;;;
2021;8;14;3;C;2;7;7;106050154;28654;151652827;32768;102595665;26951;149971987;31074
2021;8;14;3;C;2;8;7;;;;;;;;
2021;8;14;3;C;2;9;7;;;;;;;;
2021;8;14;3;C;1;5;7;;;;;;;;
2021;8;14;3;C;1;6;7;13936074;581;14666226;581;15361012;581;16255898;581
2021;8;14;3;C;1;7;7;2451621;968;4009664;1195;2451621;968;3906896;1199
2021;8;14;3;C;1;8;7;;;;;;;;
2021;8;14;3;C;2;6;7;25166065;774;26260756;774;23190264;774;24559613;774
2021;8;338;3;C;1;1;2;;;;;;;;
2021;8;338;3;C;1;2;2;13208551;1618;14382484;1618;13594842;1599;14831351;1599
2021;8;338;3;C;1;3;2;3927463;990;5528421;1064;4697187;1161;6098052;1161
2021;8;338;3;C;1;4;2;2202143;586;2573010;619;2587699;580;2873459;580
2021;8;338;3;C;1;9;2;13623446;4592;16010239;4674;14222457;4627;16387022;4680
2021;8;338;3;C;2;1;2;61681404;967;62821618;967;61778164;967;62918911;967
2021;8;338;3;C;2;2;2;44877133;2322;47604314;2322;43694201;2089;46278042;2089
2021;8;338;3;C;2;3;2;24062310;4073;28516023;4194;25003534;4011;29433097;4117
2021;8;338;3;C;2;4;2;5568577;1444;5994362;1478;6586702;1554;7291271;1589
2021;8;338;3;C;2;5;2;;;;;;;;
2021;8;338;3;C;2;7;2;;;;;;;;
2021;8;338;3;C;2;8;2;21949995;7185;26920030;7910;22978151;7069;28042182;7730
2021;8;338;3;C;2;9;2;57767470;17350;68482210;18279;59854800;17176;70649121;18035
2021;8;338;3;C;1;5;2;;;;;;;;
2021;8;338;3;C;1;6;2;;;;;;;;
2021;8;338;3;C;1;7;2;;;;;;;;
2021;8;338;3;C;1;8;2;;;;;;;;
2021;8;338;3;C;2;6;2;;;;;;;;
2021;8;380;3;G;1;1;2;;;;;;;;
2021;8;380;3;G;1;6;2;;;;;;;;
2021;8;380;3;G;2;1;2;4162999;135;4447173;135;4162999;135;4448066;135
2021;8;380;3;G;2;3;2;25724532;7095;31892206;7451;23749674;6515;29161238;6780
2021;8;380;3;G;2;5;2;;;;;;;;
2021;8;380;3;G;2;9;2;72561824;27303;91354400;28395;69173683;27329;86909247;28117
2021;8;380;3;G;1;2;2;2834708;194;3045771;194;2834708;194;3045771;194
2021;8;380;3;G;1;3;2;16697152;4381;20350109;4536;16109328;4381;19693929;4517
2021;8;380;3;G;1;4;2;9065516;3012;11479228;3142;8893791;3038;11401575;3177
2021;8;380;3;G;1;5;2;;;;;;;;
2021;8;380;3;G;1;7;2;;;;;;;;
2021;8;380;3;G;1;8;2;257048;78;384996;82;258364;78;378824;81
2021;8;380;3;G;1;9;2;122913041;46427;155573790;48614;112401732;44944;142187171;46396
2021;8;380;3;G;2;2;2;9942016;387;10357253;387;9942016;387;10357253;387
2021;8;380;3;G;2;4;2;13279261;3451;16092134;3571;13636778;3612;16467668;3713
2021;8;380;3;G;2;6;2;;;;;;;;
2021;8;380;3;G;2;7;2;;;;;;;;
2021;8;380;3;G;2;8;2;29313809;10010;37795573;10535;27410408;9720;35251627;10108
2021;8;457;3;C;1;1;6;;;;;;;;
2021;8;457;3;C;1;2;6;9968627;1027;11051620;1027;10084702;1053;11362441;1053
2021;8;457;3;C;1;3;6;;;;;;;;
2021;8;457;3;C;1;4;6;3584698;769;4275460;769;3620910;775;4508685;775
2021;8;457;3;C;1;9;6;;;;;;;;
2021;8;457;3;C;2;1;6;;;;;;;;
2021;8;457;3;C;2;2;6;23762486;1550;25287326;1550;23547599;1550;25152289;1550
2021;8;457;3;C;2;3;6;;;;;;;;
2021;8;457;3;C;2;4;6;41028118;7500;48356022;7528;41223960;7507;49262716;7536
2021;8;457;3;C;2;5;6;;;;;;;;
2021;8;457;3;C;2;7;6;122392154;34632;156857978;34759;115424173;32552;150590886;32644
2021;8;457;3;C;2;8;6;87579427;19709;108486708;19863;87175661;19380;109231571;19470
2021;8;457;3;C;2;9;6;;;;;;;;
2021;8;457;3;C;1;5;6;;;;;;;;
2021;8;457;3;C;1;6;6;;;;;;;;
2021;8;457;3;C;1;7;6;705709;194;910170;194;702895;194;904709;194
2021;8;457;3;C;1;8;6;;;;;;;;
2021;8;457;3;C;2;6;6;;;;;;;;
2021;8;487;3;C;1;1;6;2107356;135;2284398;135;2529096;194;2691411;194
2021;8;487;3;C;1;2;6;1543796;194;1705283;194;2393796;194;2608306;194
2021;8;487;3;C;1;3;6;4481080;948;5182548;948;4469580;968;5086535;968
2021;8;487;3;C;1;4;6;3451961;968;4360822;992;3492278;968;4232556;984
2021;8;487;3;C;1;9;6;14607189;5276;18966385;5318;19677375;7103;25659366;7209
2021;8;487;3;C;2;1;6;29011024;1548;30243628;1548;27615625;1548;28831212;1548
2021;8;487;3;C;2;2;6;6215954;774;6864577;774;5853412;774;6453619;774
2021;8;487;3;C;2;3;6;8282544;1761;10077143;1864;8812263;1800;10595722;1876
2021;8;487;3;C;2;4;6;15763193;3489;19792279;3651;17030974;3780;20822102;3929
2021;8;487;3;C;2;5;6;4855951;1890;7160677;2202;4994965;1871;6690994;2018
2021;8;487;3;C;2;7;6;;;;;;;;
2021;8;487;3;C;2;8;6;9864960;2548;12440164;2659;9833049;2457;12872792;2598
2021;8;487;3;C;2;9;6;123090644;36782;156995726;38556;126492167;37274;160665388;39040
2021;8;487;3;C;1;5;6;;;;;;;;
2021;8;487;3;C;1;6;6;;;;;;;;
2021;8;487;3;C;1;7;6;;;;;;;;
2021;8;487;3;C;1;8;6;;;;;;;;
2021;8;487;3;C;2;6;6;;;;;;;;
2021;8;677;3;C;1;1;1;;;;;;;;
2021;8;677;3;C;1;2;1;;;;;;;;
2021;8;677;3;C;1;3;1;1367750;194;1438296;194;1367750;194;1438296;194
2021;8;677;3;C;1;4;1;12304593;5143;14319857;5278;12424467;5577;14368508;5662
2021;8;677;3;C;1;9;1;8126000;4515;9802568;4615;10589496;5188;12678779;5349
2021;8;677;3;C;2;1;1;;;;;;;;
2021;8;677;3;C;2;2;1;;;;;;;;
2021;8;677;3;C;2;3;1;2980785;774;3320274;774;2980785;774;3316194;774
2021;8;677;3;C;2;4;1;16211639;6085;19244876;6247;14588733;5397;17338189;5517
2021;8;677;3;C;2;5;1;4921082;2717;6422401;2903;6486623;2946;8164713;3136
2021;8;677;3;C;2;7;1;6133820;2923;7727200;3007;5881915;2452;7678704;2542
2021;8;677;3;C;2;8;1;430080;194;527858;200;430095;194;531260;201
2021;8;677;3;C;2;9;1;5397418;3091;6666362;3201;4961479;2580;5993026;2656
2021;8;677;3;C;1;5;1;6476364;3638;8351656;3674;8307262;4472;10195038;4520
2021;8;677;3;C;1;6;1;10702832;5633;13022818;5788;12053791;5827;14495375;6013
2021;8;677;3;C;1;7;1;4510457;2215;5289005;2234;4874092;2056;6055289;2099
2021;8;677;3;C;1;8;1;;;;;;;;
2021;8;677;3;C;2;6;1;4871061;2962;5999630;2995;7507009;3757;9007836;3825
2021;8;910;3;C;1;1;11;29341346;1736;32709558;1762;29218807;1736;32362569;1750
2021;8;910;3;C;1;2;11;45689411;5979;54171217;6132;43265717;5496;51376203;5619
2021;8;910;3;C;1;3;11;47512058;6345;52349940;6432;44337316;6750;49364759;6845
2021;8;910;3;C;1;4;11;34818947;7605;42655013;7754;35081208;7746;43208834;7907
2021;8;910;3;C;1;9;11;1545464;534;2065673;560;1693785;579;2270524;606
2021;8;910;3;C;2;1;11;52153147;2121;57698468;2215;52153147;2121;57432607;2189
2021;8;910;3;C;2;2;11;43855464;4506;50633598;4590;43655617;4481;51973056;4677
2021;8;910;3;C;2;3;11;64847722;7991;70541357;8051;54751146;7689;60106513;7790
2021;8;910;3;C;2;4;11;17909879;4050;23952464;4316;17919786;4044;23968893;4294
2021;8;910;3;C;2;5;11;1510184;579;1945365;588;1398879;553;1847188;568
2021;8;910;3;C;2;7;11;45582881;14464;59520038;14762;43748336;13783;57503362;14086
2021;8;910;3;C;2;8;11;14544839;4969;19104753;5066;13961696;4674;18351869;4751
2021;8;910;3;C;2;9;11;5541988;1736;7657209;1869;5852171;1813;8162731;1983
2021;8;910;3;C;1;5;11;;;;;;;;
2021;8;910;3;C;1;6;11;2777074;579;2987627;579;2479898;579;2673261;579
2021;8;910;3;C;1;7;11;20263590;8312;27382642;8391;20824637;8775;28032112;8853
2021;8;910;3;C;1;8;11;18824012;4892;23677148;5021;17224543;4449;21709386;4555
2021;8;910;3;C;2;6;11;;;;;;;;
2021;8;956;3;C;1;1;6;8239639;166;8758930;166;8540193;177;9068310;177
2021;8;956;3;C;1;2;6;5419770;385;6482942;386;5628058;397;6714573;398
2021;8;956;3;C;1;3;6;8000665;1365;8742346;1381;8035329;1385;8764769;1406
2021;8;956;3;C;1;4;6;;;;;;;;
2021;8;956;3;C;1;9;6;1749566;825;2200263;842;1881550;900;2355143;910
2021;8;956;3;C;2;1;6;6538343;194;7076970;194;6561390;196;7105956;196
2021;8;956;3;C;2;2;6;23601070;2352;28610404;2358;23514238;2349;28494611;2354
2021;8;956;3;C;2;3;6;17753277;2668;20107821;2712;18156194;2648;20678813;2719
2021;8;956;3;C;2;4;6;;;;;;;;
2021;8;956;3;C;2;5;6;1706168;865;2649977;955;1731793;859;2542606;907
2021;8;956;3;C;2;7;6;;;;;;;;
2021;8;956;3;C;2;8;6;99865570;30477;116278513;31017;101646788;30237;118691766;30894
2021;8;956;3;C;2;9;6;1559254;599;1945220;619;1534627;600;1883964;606
2021;8;956;3;C;1;5;6;;;;;;;;
2021;8;956;3;C;1;6;6;3508354;117;3992056;118;3791091;117;4310088;118
2021;8;956;3;C;1;7;6;;;;;;;;
2021;8;956;3;C;1;8;6;4636563;1694;5572254;1725;4529852;1637;5534399;1685
2021;8;956;3;C;2;6;6;4338885;154;4625312;154;4094796;155;4398612;155
2021;8;957;2;C;1;1;6;;;;;;;;
2021;8;957;2;C;1;2;6;7438213;1161;8486740;1161;7243788;1066;8272462;1066
2021;8;957;2;C;1;3;6;;;;;;;;
2021;8;957;2;C;1;4;6;1642168;581;2026998;593;1618706;581;2027185;600
2021;8;957;2;C;1;5;6;;;;;;;;
2021;8;957;2;C;1;6;6;;;;;;;;
2021;8;957;2;C;1;7;6;;;;;;;;
2021;8;957;2;C;1;8;6;4196224;1238;5357842;1402;4136708;1238;4914314;1314
2021;8;957;2;C;1;9;6;;;;;;;;
2021;8;957;2;C;2;1;6;16386052;774;17494880;774;16386052;774;17494880;774
2021;8;957;2;C;2;2;6;37690295;3474;41619521;3474;37820968;3483;41769762;3483
2021;8;957;2;C;2;3;6;21292524;4451;26904859;4856;21917343;4451;26874954;4712
2021;8;957;2;C;2;4;6;1297144;387;1631880;438;1268759;387;1619495;443
2021;8;957;2;C;2;5;6;;;;;;;;
2021;8;957;2;C;2;6;6;;;;;;;;
2021;8;957;2;C;2;7;6;;;;;;;;
2021;8;957;2;C;2;8;6;86931260;25688;105817920;28141;88658560;25026;104343287;26691
2021;8;957;2;C;2;9;6;;;;;;;;
2021;8;961;3;C;1;1;1;8436720;208;8744409;208;11014338;249;11329553;249
2021;8;961;3;C;1;2;1;50220294;3172;55291758;3172;49833432;3276;55235297;3276
2021;8;961;3;C;1;3;1;10635107;1346;12486292;1358;16335584;2255;19358558;2255
2021;8;961;3;C;1;4;1;22279022;2321;26118947;2361;21749516;2483;25850645;2519
2021;8;961;3;C;1;9;1;2991540;736;4099442;753;2999316;706;4101044;711
2021;8;961;3;C;2;1;1;94228283;1723;96696425;1723;94798648;1756;97142795;1756
2021;8;961;3;C;2;2;1;226026776;11857;248261933;11965;221888718;12067;243424610;12159
2021;8;961;3;C;2;3;1;124676149;16024;157773170;16928;116874990;15959;148524040;16789
2021;8;961;3;C;2;4;1;53227519;6243;66796384;6472;47783059;5956;59835914;6131
2021;8;961;3;C;2;5;1;;;;;;;;
2021;8;961;3;C;2;7;1;13417979;2097;16690128;2137;12625348;2088;15538658;2103
2021;8;961;3;C;2;8;1;100356932;14089;134010137;15156;82390437;13337;110581948;14107
2021;8;961;3;C;2;9;1;139786911;30962;190136224;31849;139259006;30138;184027319;30281
2021;8;961;3;C;1;5;1;;;;;;;;
2021;8;961;3;C;1;6;1;;;;;;;;
2021;8;961;3;C;1;7;1;;;;;;;;
2021;8;961;3;C;1;8;1;;;;;;;;
2021;8;961;3;C;2;6;1;;;;;;;;
2021;8;967;3;C;1;1;1;21402562;1548;22855615;1548;25030291;1548;26496330;1548
2021;8;967;3;C;1;2;1;;;;;;;;
2021;8;967;3;C;1;3;1;21668452;2571;24156539;2605;20139717;2303;22258044;2324
2021;8;967;3;C;1;4;1;43304142;9934;50523026;10134;46587516;10411;54288311;10630
2021;8;967;3;C;1;9;1;12007506;3689;14094125;3813;11631653;3419;13724085;3579
2021;8;967;3;C;2;1;1;121639590;5805;127634938;5805;124784952;6192;130960029;6192
2021;8;967;3;C;2;2;1;;;;;;;;
2021;8;967;3;C;2;3;1;135837666;15861;151050663;17068;143299870;15564;158388983;16795
2021;8;967;3;C;2;4;1;44359129;8063;49968692;8206;46594671;8050;51920052;8145
2021;8;967;3;C;2;5;1;;;;;;;;
2021;8;967;3;C;2;7;1;173036647;38132;193521049;39154;164353747;38900;182355497;39574
2021;8;967;3;C;2;8;1;;;;;;;;
2021;8;967;3;C;2;9;1;137012860;37049;159601926;38731;136477882;37383;158721617;38996
2021;8;967;3;C;1;5;1;;;;;;;;
2021;8;967;3;C;1;6;1;;;;;;;;
2021;8;967;3;C;1;7;1;29524106;7469;33628005;7669;30239454;7276;34085044;7437
2021;8;967;3;C;1;8;1;;;;;;;;
2021;8;967;3;C;2;6;1;;;;;;;;
2021;8;971;3;C;1;1;1;;;;;;;;
2021;8;971;3;C;1;2;1;1131372;187;1469623;193;1168117;193;1483295;195
2021;8;971;3;C;1;3;1;11530257;2070;14787882;2141;12650928;2225;16134603;2322
2021;8;971;3;C;1;4;1;29420958;4178;34655187;4293;29201529;3947;34391464;4044
2021;8;971;3;C;1;9;1;714978;194;863264;194;715376;194;858626;194
2021;8;971;3;C;2;1;1;57130473;1742;60122715;1742;59049126;1741;62229242;1741
2021;8;971;3;C;2;2;1;27865634;2516;33668788;2665;28860160;2515;34139309;2622
2021;8;971;3;C;2;3;1;49805206;7547;62678070;7734;52769864;7365;65223671;7478
2021;8;971;3;C;2;4;1;17179056;3264;22939137;3587;17074705;3192;20955798;3303
2021;8;971;3;C;2;5;1;;;;;;;;
2021;8;971;3;C;2;7;1;154418389;45524;211324060;50281;154480355;45317;197968834;48019
2021;8;971;3;C;2;8;1;47537456;11004;60254924;11751;45479653;10384;55548244;10723
2021;8;971;3;C;2;9;1;15542401;3683;20406158;4057;15321121;3670;19591561;3978
2021;8;971;3;C;1;5;1;;;;;;;;
2021;8;971;3;C;1;6;1;2387722;580;3216334;650;2329610;580;3210344;661
2021;8;971;3;C;1;7;1;56441255;18021;79140718;19455;59190127;19027;78051548;19756
2021;8;971;3;C;1;8;1;1217579;538;1547153;578;1449360;776;1919079;837
2021;8;971;3;C;2;6;1;5755027;1329;7611546;1494;6187736;1354;8390878;1568
2021;8;976;3;C;1;1;1;;;;;;;;
2021;8;976;3;C;1;2;1;19306575;2089;22158602;2099;18824095;1961;21802364;1961
2021;8;976;3;C;1;3;1;;;;;;;;
2021;8;976;3;C;1;4;1;4235206;690;5187946;690;4615518;774;5651635;774
2021;8;976;3;C;1;9;1;;;;;;;;
2021;8;976;3;C;2;1;1;91866868;1935;94741952;1935;84771050;1780;86980508;1780
2021;8;976;3;C;2;2;1;124194168;9558;145696183;10163;121923888;9462;137403387;9820
2021;8;976;3;C;2;3;1;64720079;10178;94499347;12259;64709053;10268;86492002;11482
2021;8;976;3;C;2;4;1;8547930;774;10544095;946;8547930;774;10912545;908
2021;8;976;3;C;2;5;1;;;;;;;;
2021;8;976;3;C;2;7;1;122008392;26045;181650379;29563;120516283;25761;163858059;27919
2021;8;976;3;C;2;8;1;;;;;;;;
2021;8;976;3;C;2;9;1;;;;;;;;
2021;8;976;3;C;1;5;1;;;;;;;;
2021;8;976;3;C;1;6;1;;;;;;;;
2021;8;976;3;C;1;7;1;2717449;703;3961842;757;2967821;774;4180341;830
2021;8;976;3;C;1;8;1;;;;;;;;
2021;8;976;3;C;2;6;1;;;;;;;;
2021;8;987;2;C;1;1;4;;;;;;;;
2021;8;987;2;C;1;2;4;;;;;;;;
2021;8;987;2;C;1;3;4;;;;;;;;
2021;8;987;2;C;1;4;4;;;;;;;;
